strategy,price_move,new_price,take_profit,exit_strategy,profit_usd,leveraged_profit,roi_percent,leveraged_roi
Short Strangle,15,80500.0,30,75% profit target,315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,30,100% profit target,315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,30,DTE-based (21 days),315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,30,DTE-based (14 days),315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,30,DTE-based (7 days),315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,30,Theta decay (-50%),315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,30,Delta neutral,315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,30,Volatility expansion,315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,30,Time decay optimization,315.0,11025.0,5.625,5.625
Short Strangle,15,80500.0,40,50% profit target,420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,75% profit target,420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,100% profit target,420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,DTE-based (21 days),420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,DTE-based (14 days),420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,DTE-based (7 days),420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,Theta decay (-50%),420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,Delta neutral,420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,Volatility expansion,420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,40,Time decay optimization,420.0,14700.0,7.5,7.5
Short Strangle,15,80500.0,50,50% profit target,525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,75% profit target,525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,100% profit target,525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,DTE-based (21 days),525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,DTE-based (14 days),525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,DTE-based (7 days),525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,Theta decay (-50%),525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,Delta neutral,525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,Volatility expansion,525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,50,Time decay optimization,525.0,18375.0,9.375,9.375
Short Strangle,15,80500.0,60,50% profit target,630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,75% profit target,630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,100% profit target,630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,DTE-based (21 days),630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,DTE-based (14 days),630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,DTE-based (7 days),630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,Theta decay (-50%),630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,Delta neutral,630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,Volatility expansion,630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,60,Time decay optimization,630.0,22050.0,11.25,11.25
Short Strangle,15,80500.0,75,50% profit target,787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,75% profit target,787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,100% profit target,787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,DTE-based (21 days),787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,DTE-based (14 days),787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,DTE-based (7 days),787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,Theta decay (-50%),787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,Delta neutral,787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,Volatility expansion,787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,75,Time decay optimization,787.5,27562.5,14.0625,14.0625
Short Strangle,15,80500.0,100,50% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,75% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,100% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,DTE-based (21 days),1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,DTE-based (14 days),1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,DTE-based (7 days),1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,Theta decay (-50%),1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,Delta neutral,1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,Volatility expansion,1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,100,Time decay optimization,1050.0,36750.0,18.75,18.75
Short Strangle,15,80500.0,125,50% profit target,1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,75% profit target,1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,100% profit target,1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,DTE-based (21 days),1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,DTE-based (14 days),1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,DTE-based (7 days),1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,Theta decay (-50%),1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,Delta neutral,1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,Volatility expansion,1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,125,Time decay optimization,1312.5,45937.5,23.4375,23.4375
Short Strangle,15,80500.0,150,50% profit target,1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,75% profit target,1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,100% profit target,1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,DTE-based (21 days),1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,DTE-based (14 days),1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,DTE-based (7 days),1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,Theta decay (-50%),1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,Delta neutral,1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,Volatility expansion,1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,150,Time decay optimization,1575.0,55125.0,28.125,28.125
Short Strangle,15,80500.0,200,50% profit target,2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,75% profit target,2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,100% profit target,2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,DTE-based (21 days),2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,DTE-based (14 days),2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,DTE-based (7 days),2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,Theta decay (-50%),2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,Delta neutral,2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,Volatility expansion,2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,200,Time decay optimization,2100.0,73500.0,37.5,37.5
Short Strangle,15,80500.0,250,50% profit target,2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,75% profit target,2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,100% profit target,2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,DTE-based (21 days),2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,DTE-based (14 days),2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,DTE-based (7 days),2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,Theta decay (-50%),2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,Delta neutral,2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,Volatility expansion,2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,250,Time decay optimization,2625.0,91875.0,46.875,46.875
Short Strangle,15,80500.0,300,50% profit target,3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,75% profit target,3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,100% profit target,3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,DTE-based (21 days),3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,DTE-based (14 days),3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,DTE-based (7 days),3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,Theta decay (-50%),3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,Delta neutral,3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,Volatility expansion,3150.0,110250.0,56.25,56.25
Short Strangle,15,80500.0,300,Time decay optimization,3150.0,110250.0,56.25,56.25
Short Strangle,20,84000.0,25,50% profit target,350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,75% profit target,350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,100% profit target,350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,DTE-based (21 days),350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,DTE-based (14 days),350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,DTE-based (7 days),350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,Theta decay (-50%),350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,Delta neutral,350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,Volatility expansion,350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,25,Time decay optimization,350.0,12250.0,6.25,6.25
Short Strangle,20,84000.0,30,50% profit target,420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,75% profit target,420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,100% profit target,420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,DTE-based (21 days),420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,DTE-based (14 days),420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,DTE-based (7 days),420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,Theta decay (-50%),420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,Delta neutral,420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,Volatility expansion,420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,30,Time decay optimization,420.0,14700.0,7.5,7.5
Short Strangle,20,84000.0,40,50% profit target,560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,75% profit target,560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,100% profit target,560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,DTE-based (21 days),560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,DTE-based (14 days),560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,DTE-based (7 days),560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,Theta decay (-50%),560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,Delta neutral,560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,Volatility expansion,560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,40,Time decay optimization,560.0,19600.0,10.0,10.0
Short Strangle,20,84000.0,50,50% profit target,700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,75% profit target,700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,100% profit target,700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,DTE-based (21 days),700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,DTE-based (14 days),700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,DTE-based (7 days),700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,Theta decay (-50%),700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,Delta neutral,700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,Volatility expansion,700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,50,Time decay optimization,700.0,24500.0,12.5,12.5
Short Strangle,20,84000.0,60,50% profit target,840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,75% profit target,840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,100% profit target,840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,DTE-based (21 days),840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,DTE-based (14 days),840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,DTE-based (7 days),840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,Theta decay (-50%),840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,Delta neutral,840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,Volatility expansion,840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,60,Time decay optimization,840.0,29400.0,15.0,15.0
Short Strangle,20,84000.0,75,50% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,75% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,100% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,DTE-based (21 days),1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,DTE-based (14 days),1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,DTE-based (7 days),1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,Theta decay (-50%),1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,Delta neutral,1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,Volatility expansion,1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,75,Time decay optimization,1050.0,36750.0,18.75,18.75
Short Strangle,20,84000.0,100,50% profit target,1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,75% profit target,1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,100% profit target,1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,DTE-based (21 days),1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,DTE-based (14 days),1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,DTE-based (7 days),1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,Theta decay (-50%),1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,Delta neutral,1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,Volatility expansion,1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,100,Time decay optimization,1400.0,49000.0,25.0,25.0
Short Strangle,20,84000.0,125,50% profit target,1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,75% profit target,1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,100% profit target,1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,DTE-based (21 days),1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,DTE-based (14 days),1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,DTE-based (7 days),1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,Theta decay (-50%),1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,Delta neutral,1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,Volatility expansion,1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,125,Time decay optimization,1750.0,61250.0,31.25,31.25
Short Strangle,20,84000.0,150,50% profit target,2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,75% profit target,2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,100% profit target,2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,DTE-based (21 days),2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,DTE-based (14 days),2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,DTE-based (7 days),2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,Theta decay (-50%),2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,Delta neutral,2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,Volatility expansion,2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,150,Time decay optimization,2100.0,73500.0,37.5,37.5
Short Strangle,20,84000.0,200,50% profit target,2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,75% profit target,2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,100% profit target,2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,DTE-based (21 days),2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,DTE-based (14 days),2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,DTE-based (7 days),2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,Theta decay (-50%),2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,Delta neutral,2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,Volatility expansion,2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,200,Time decay optimization,2800.0,98000.0,50.0,50.0
Short Strangle,20,84000.0,250,50% profit target,3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,75% profit target,3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,100% profit target,3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,DTE-based (21 days),3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,DTE-based (14 days),3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,DTE-based (7 days),3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,Theta decay (-50%),3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,Delta neutral,3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,Volatility expansion,3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,250,Time decay optimization,3500.0,122500.0,62.5,62.5
Short Strangle,20,84000.0,300,50% profit target,4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,75% profit target,4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,100% profit target,4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,DTE-based (21 days),4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,DTE-based (14 days),4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,DTE-based (7 days),4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,Theta decay (-50%),4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,Delta neutral,4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,Volatility expansion,4200.0,147000.0,75.0,75.0
Short Strangle,20,84000.0,300,Time decay optimization,4200.0,147000.0,75.0,75.0
Short Strangle,25,87500.0,25,50% profit target,437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,75% profit target,437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,100% profit target,437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,DTE-based (21 days),437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,DTE-based (14 days),437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,DTE-based (7 days),437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,Theta decay (-50%),437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,Delta neutral,437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,Volatility expansion,437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,25,Time decay optimization,437.5,15312.5,7.8125,7.8125
Short Strangle,25,87500.0,30,50% profit target,525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,75% profit target,525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,100% profit target,525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,DTE-based (21 days),525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,DTE-based (14 days),525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,DTE-based (7 days),525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,Theta decay (-50%),525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,Delta neutral,525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,Volatility expansion,525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,30,Time decay optimization,525.0,18375.0,9.375,9.375
Short Strangle,25,87500.0,40,50% profit target,700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,75% profit target,700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,100% profit target,700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,DTE-based (21 days),700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,DTE-based (14 days),700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,DTE-based (7 days),700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,Theta decay (-50%),700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,Delta neutral,700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,Volatility expansion,700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,40,Time decay optimization,700.0,24500.0,12.5,12.5
Short Strangle,25,87500.0,50,50% profit target,875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,75% profit target,875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,100% profit target,875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,DTE-based (21 days),875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,DTE-based (14 days),875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,DTE-based (7 days),875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,Theta decay (-50%),875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,Delta neutral,875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,Volatility expansion,875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,50,Time decay optimization,875.0,30625.0,15.625,15.625
Short Strangle,25,87500.0,60,50% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,25,87500.0,60,75% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,25,87500.0,60,100% profit target,1050.0,36750.0,18.75,18.75
Short Strangle,25,87500.0,60,DTE-based (21 days),1050.0,36750.0,18.75,18.75
Short Strangle,25,87500.0,60,DTE-based (14 days),1050.0,36750.0,18.75,18.75
Short Strangle,25,87500.0,60,DTE-based (7 days),1050.0,36750.0,18.75,18.75
Short Strangle,25,87500.0,60,Theta decay (-50%),1050.0,36750.0,18.75,18.75
